Date,Open,Close
1/2/22 19:00,416.57,408.64
1/3/22 19:00,408.64,412.84
1/4/22 19:00,414,407.24
1/5/22 19:00,408.56,405.76
1/6/22 19:00,403.36,393.61
1/9/22 19:00,387.4,387.46
1/10/22 19:00,388.07,386.67
1/11/22 19:00,388.29,389.4
1/12/22 19:00,392.51,386.98
1/13/22 19:00,381.33,372
1/17/22 19:00,366.1,366.72
1/18/22 19:00,367.18,359.69
1/19/22 19:00,361.33,349.58
1/20/22 19:00,351.72,349.1
1/23/22 19:00,343.78,363.81
1/24/22 19:00,358.14,358.98
1/25/22 19:00,360,357.28
1/26/22 19:00,360.43,356.43
1/27/22 19:00,360.17,366.54
1/30/22 19:00,364.81,366.98
1/31/22 19:00,369.47,368.7
2/1/22 19:00,368.38,373.73
2/2/22 19:00,370.19,364.81
2/3/22 19:00,363.5,359.67
2/6/22 19:00,360.26,357.35
2/7/22 19:00,357.35,361.44
2/8/22 19:00,365.31,364.37
2/9/22 19:00,358.84,355.09
2/10/22 19:00,354.69,350.29
2/13/22 19:00,348,351.56
2/14/22 19:00,355.56,353.26
2/15/22 19:00,351.5,350.09
2/16/22 19:00,348.99,347.94
2/17/22 19:00,348.39,346.87
2/21/22 19:00,335.09,316.17
2/22/22 19:00,319.32,308.45
2/23/22 19:00,300,313.24
2/24/22 19:00,313.18,316.65
2/27/22 19:00,312.97,315.83
2/28/22 19:00,314.59,320.25
3/1/22 19:00,321.06,327.37
3/2/22 19:00,329.19,324.36
3/3/22 19:00,322.21,324.26
3/6/22 19:00,324.26,322.77
3/7/22 19:00,319.75,316.74
3/8/22 19:00,320,317.2
3/9/22 19:00,314.36,317.94
3/10/22 19:00,319.28,316.79
3/13/22 20:00,322.91,318.36
3/14/22 20:00,320.35,328.54
3/15/22 20:00,331.58,330.91
3/16/22 20:00,329.14,336.36
3/17/22 20:00,333.63,340.74
3/20/22 20:00,338.04,329.37
3/21/22 20:00,329.32,329.73
3/22/22 20:00,326.9,317.05
3/23/22 20:00,317.15,315.78
3/24/22 20:00,318.48,310.68
3/27/22 20:00,311,314.28
3/28/22 20:00,316.91,317.71
3/29/22 20:00,313.11,308.46
3/30/22 20:00,306.21,299.33
3/31/22 20:00,300.5,301.89
4/3/22 20:00,301.49,305.58
4/4/22 20:00,306.26,304.86
4/5/22 20:00,298.09,298.54
4/6/22 20:00,296.79,302.75
4/7/22 20:00,301.46,311.11
4/10/22 20:00,307.81,306.72
4/11/22 20:00,309.44,306.29
4/12/22 20:00,306.11,310.42
4/13/22 20:00,310.83,304.52
4/17/22 20:00,303,300.21
4/18/22 20:00,300.61,307.8
4/19/22 20:00,311,315.14
4/20/22 20:00,317,310.36
4/21/22 20:00,309.82,300.11
4/24/22 20:00,300,304.94
4/25/22 20:00,302.25,299.96
4/26/22 20:00,301.3,301.6
4/27/22 20:00,304.75,311.76
4/28/22 20:00,308.15,300.4
5/1/22 20:00,301.99,306.97
5/2/22 20:00,305.69,304.96
5/3/22 20:00,304.08,315.31
5/4/22 20:00,311,299.11
5/5/22 20:00,296.3,294.31
5/8/22 20:00,290.28,297.03
5/9/22 20:00,298.46,291.16
5/10/22 20:00,291.45,282.96
5/11/22 20:00,281.57,289.69
5/12/22 20:00,289.95,296.03
5/15/22 20:00,294.08,295.99
5/16/22 20:00,306.5,300.95
5/17/22 20:00,293,285.18
5/18/22 20:00,285.5,287.76
5/19/22 20:00,289.82,287.19
5/22/22 20:00,289.09,286.03
5/23/22 20:00,284,287.92
5/24/22 20:00,285.81,293.57
5/25/22 20:00,297.32,302.81
5/26/22 20:00,303.54,308.46
5/30/22 20:00,306.6,302.75
5/31/22 20:00,301.74,297.19
6/1/22 20:00,298.81,305.87
6/2/22 20:00,303.33,305.08
6/5/22 20:00,305.56,303.89
6/6/22 20:00,295.06,301.77
6/7/22 20:00,299.78,297.53
6/8/22 20:00,297.76,299.86
6/9/22 20:00,291.5,289.24
6/12/22 20:00,284.36,283.16
6/13/22 20:00,283.21,278.67
6/14/22 20:00,281,279.73
6/15/22 20:00,274.92,273.46
6/16/22 20:00,271,270.73
6/20/22 20:00,273.69,269.2
6/21/22 20:00,266.39,268.98
6/22/22 20:00,270,275.42
6/23/22 20:00,277.47,283
6/26/22 20:00,284.46,282.69
6/27/22 20:00,283.78,270.15
6/28/22 20:00,271.58,273.87
6/29/22 20:00,270.73,274.27
6/30/22 20:00,275.73,279.08
7/4/22 20:00,275.5,283.73
7/5/22 20:00,284.99,283.58
7/6/22 20:00,282.84,286.69
7/7/22 20:00,285.99,286.47
7/10/22 20:00,285.18,286.39
7/11/22 20:00,288.97,285.12
7/12/22 20:00,281.63,287.18
7/13/22 20:00,281.85,289.48
7/14/22 20:00,294.81,292.41
7/17/22 20:00,297.25,293.05
7/18/22 20:00,295.44,299.83
7/19/22 20:00,300.93,302.3
7/20/22 20:00,302.85,305
7/21/22 20:00,307.66,306.59
7/24/22 20:00,306.8,306.15
7/25/22 20:00,297,298.18
7/26/22 20:00,298.21,298.91
7/27/22 20:00,295,299.63
7/28/22 20:00,300,300.94
7/31/22 20:00,300.64,305.82
8/1/22 20:00,305.4,300.71
8/2/22 20:00,303.35,306.37
8/3/22 20:00,304.54,307.17
8/4/22 20:00,305.38,309.69
8/7/22 20:00,311.86,311.97
8/8/22 20:00,308.89,305.21
8/9/22 20:00,309.5,311.58
8/10/22 20:00,313.84,310.69
8/11/22 20:00,312.61,314.89
8/14/22 20:00,312.04,314.61
8/15/22 20:00,312.98,327.38
8/16/22 20:00,328.09,325.76
8/17/22 20:00,324.96,325.21
8/18/22 20:00,324.97,321.32
8/21/22 20:00,318.09,312.21
8/22/22 20:00,311.21,306.9
8/23/22 20:00,305.05,308.11
8/24/22 20:00,308.64,309.78
8/25/22 20:00,310.3,298.1
8/28/22 20:00,296.57,296.32
8/29/22 20:00,298.56,293.1
8/30/22 20:00,292.01,288.42
8/31/22 20:00,288.4,293.37
9/1/22 20:00,296.11,291.9
9/5/22 20:00,293.22,289.54
9/6/22 20:00,290.44,297.47
9/7/22 20:00,296,299.9
