Date,Open,Close
1/2/22 19:00,117.42,119.26
1/3/22 19:00,119.95,121.43
1/4/22 19:00,122.24,122.22
1/5/22 19:00,123.62,123.26
1/6/22 19:00,123.55,125.03
1/9/22 19:00,125.15,125.11
1/10/22 19:00,125.86,127.97
1/11/22 19:00,127.99,127.33
1/12/22 19:00,127.14,126.8
1/13/22 19:00,126.76,128.96
1/17/22 19:00,129.69,129.38
1/18/22 19:00,129.95,128.91
1/19/22 19:00,128.27,128.45
1/20/22 19:00,127.76,126.91
1/23/22 19:00,124.45,127.18
1/24/22 19:00,127.12,132.59
1/25/22 19:00,132.9,132.69
1/26/22 19:00,134.45,135.37
1/27/22 19:00,130,130.61
1/30/22 19:00,130.19,131.33
1/31/22 19:00,130.83,134.79
2/1/22 19:00,134.35,135.41
2/2/22 19:00,134.85,134.2
2/3/22 19:00,135.01,135.88
2/6/22 19:00,135.34,138.55
2/7/22 19:00,138.18,136.44
2/8/22 19:00,136.715,137.79
2/9/22 19:00,137.56,136.04
2/10/22 19:00,136.86,138.81
2/13/22 19:00,137.94,136.67
2/14/22 19:00,133.08,134.26
2/15/22 19:00,134.945,134.3
2/16/22 19:00,134.17,133.61
2/17/22 19:00,132.82,133.42
2/21/22 19:00,137,132.4
2/22/22 19:00,132.93,135.55
2/23/22 19:00,137.93,134.85
2/24/22 19:00,135.96,140.38
2/27/22 19:00,139.27,144
2/28/22 19:00,145.01,149.72
3/1/22 19:00,150.2,154.14
3/2/22 19:00,152.26,156.22
3/3/22 19:00,155.79,158.65
3/6/22 19:00,159.9,162.04
3/7/22 19:00,164.31,170.53
3/8/22 19:00,162.77,166.27
3/9/22 19:00,168.74,170.82
3/10/22 19:00,165.89,170.9
3/13/22 20:00,166.21,166.72
3/14/22 20:00,159.114,158.28
3/15/22 20:00,158.79,157.71
3/16/22 20:00,159.95,160.44
3/17/22 20:00,160.89,161.73
3/20/22 20:00,163.02,164.64
3/21/22 20:00,163.69,164.09
3/22/22 20:00,166,165.86
3/23/22 20:00,166.43,166.3
3/24/22 20:00,165.22,169.31
3/27/22 20:00,165.9,166.35
3/28/22 20:00,163.51,164.32
3/29/22 20:00,165.24,165.48
3/30/22 20:00,163.47,162.83
3/31/22 20:00,162.78,164.22
4/3/22 20:00,165,164.37
4/4/22 20:00,165.03,163.36
4/5/22 20:00,164.83,164.81
4/6/22 20:00,165.1,167.1
4/7/22 20:00,167.05,169.93
4/10/22 20:00,168.57,165.56
