Date,Open,Close
1/2/22 19:00,155.83,156.76
1/3/22 19:00,158.59,155.73
1/4/22 19:00,156.52,155.19
1/5/22 19:00,156.24,156.9
1/6/22 19:00,156.9,157.83
1/9/22 19:00,157.98,156.6
1/10/22 19:00,156.62,157.89
1/11/22 19:00,158.5,157.8
1/12/22 19:00,157.7,155.44
1/13/22 19:00,152.35,151.94
1/17/22 19:00,151.11,152.27
1/18/22 19:00,150.84,150.11
1/19/22 19:00,150.905,147.62
1/20/22 19:00,141.23,137.38
1/23/22 19:00,134.82,137.46
1/24/22 19:00,135.29,136.51
1/25/22 19:00,137.707,133.6
1/26/22 19:00,135.07,135.42
1/27/22 19:00,135.21,138.63
1/30/22 19:00,138.86,142.97
1/31/22 19:00,143.02,144.49
2/1/22 19:00,144.19,142.62
2/2/22 19:00,140,140.03
2/3/22 19:00,140.04,142.02
2/6/22 19:00,143.39,142.51
2/7/22 19:00,141.79,142.48
2/8/22 19:00,144.37,147.23
2/9/22 19:00,156.02,152.16
2/10/22 19:00,153.54,149.47
2/13/22 19:00,149.37,150.85
2/14/22 19:00,153.54,154.72
2/15/22 19:00,154.98,156.35
2/16/22 19:00,154.69,152.95
2/17/22 19:00,152.91,151.36
2/21/22 19:00,150.19,148.09
2/22/22 19:00,149.5,145.87
2/23/22 19:00,140,149.4
2/24/22 19:00,149.56,149.53
2/27/22 19:00,147.83,148.46
2/28/22 19:00,147.86,145.7
3/1/22 19:00,146.31,147.34
3/2/22 19:00,147.31,145.57
3/3/22 19:00,144.01,140.72
3/6/22 19:00,140.28,133.5
3/7/22 19:00,133.02,131.75
3/8/22 19:00,135.49,133.65
3/9/22 19:00,132.36,133.64
3/10/22 19:00,135.08,131.75
3/13/22 20:00,130.98,129.03
3/14/22 20:00,129.74,134.2
3/15/22 20:00,135.65,138.14
3/16/22 20:00,137.44,139.47
3/17/22 20:00,139.55,140.3
3/20/22 20:00,138.9,138.62
3/21/22 20:00,139.06,140.11
3/22/22 20:00,139.07,137.64
3/23/22 20:00,138.58,138.96
3/24/22 20:00,139.28,139.14
3/27/22 20:00,138.88,138.72
3/28/22 20:00,140.96,142.38
3/29/22 20:00,141.31,140.96
3/30/22 20:00,140.14,137.16
3/31/22 20:00,137.34,137
4/3/22 20:00,136.97,138.58
4/4/22 20:00,137.74,135.62
4/5/22 20:00,133.75,132.57
4/6/22 20:00,133.01,131.87
4/7/22 20:00,132,131.87
4/10/22 20:00,130.04,130.65
4/11/22 20:00,131.81,130.84
4/12/22 20:00,131.05,132.35
4/13/22 20:00,132.81,130.47
4/17/22 20:00,130.07,127.77
4/18/22 20:00,128.09,131.9
4/19/22 20:00,126.05,124.57
4/20/22 20:00,125.54,121.66
4/21/22 20:00,120.01,118.27
4/24/22 20:00,117.66,119.95
4/25/22 20:00,119.15,115.77
4/26/22 20:00,115.43,115.21
4/27/22 20:00,115.22,115.29
4/28/22 20:00,115.2,111.63
5/1/22 20:00,111.71,113.5
5/2/22 20:00,114.05,113.55
5/3/22 20:00,113.37,116.19
5/4/22 20:00,114.74,112.61
5/5/22 20:00,111.77,110.29
5/8/22 20:00,108.11,106.98
5/9/22 20:00,109.835,107.68
5/10/22 20:00,107.9,105.21
5/11/22 20:00,102.9,104.31
5/12/22 20:00,105.36,107.33
5/15/22 20:00,107.46,105.18
5/16/22 20:00,107.73,108.64
5/17/22 20:00,107.38,104.3
5/18/22 20:00,103.43,103.14
5/19/22 20:00,104.49,102.42
5/22/22 20:00,103.76,105.83
5/23/22 20:00,103.71,101.59
5/24/22 20:00,101.43,103.26
5/25/22 20:00,104.22,105.61
5/26/22 20:00,106.89,109.32
5/30/22 20:00,110,110.44
5/31/22 20:00,112.01,109.19
6/1/22 20:00,109.43,110.87
6/2/22 20:00,109.17,108.67
6/5/22 20:00,109.75,107.83
6/6/22 20:00,106.79,107.79
6/7/22 20:00,107.43,107.34
6/8/22 20:00,106.53,103.3
6/9/22 20:00,101.43,99.4
6/12/22 20:00,97.61,95.71
6/13/22 20:00,96.27,94.22
6/14/22 20:00,94.61,95.88
6/15/22 20:00,94.01,94.28
6/16/22 20:00,94.01,94.34
6/20/22 20:00,94.9,93.29
6/21/22 20:00,92.17,93.5
6/22/22 20:00,93.96,94.3
6/23/22 20:00,95.45,97.78
6/26/22 20:00,98.22,96.61
6/27/22 20:00,99.74,95.92
6/28/22 20:00,95.95,95.65
6/29/22 20:00,94.42,94.4
6/30/22 20:00,94.24,96.14
7/4/22 20:00,94.26,97.18
7/5/22 20:00,97.53,96.08
7/6/22 20:00,96.9,97.43
7/7/22 20:00,96.57,95.86
7/10/22 20:00,95,93.64
7/11/22 20:00,93.58,93.6
7/12/22 20:00,92.12,92.94
7/13/22 20:00,91.48,91.84
7/14/22 20:00,92.91,95.2
7/17/22 20:00,96.36,95.7
7/18/22 20:00,96.68,99.61
7/19/22 20:00,100.25,103.35
7/20/22 20:00,102.71,104.18
7/21/22 20:00,103.28,102.72
7/24/22 20:00,102.78,102.69
7/25/22 20:00,102.14,99.78
7/26/22 20:00,100.97,103.5
7/27/22 20:00,103.245,104.9
7/28/22 20:00,105.14,106.1
7/31/22 20:00,104.87,106.22
8/1/22 20:00,105.74,104.71
8/2/22 20:00,105.73,109.02
8/3/22 20:00,108.92,108.12
8/4/22 20:00,106.81,106.63
8/7/22 20:00,108.205,109.11
8/8/22 20:00,109.22,108.13
8/9/22 20:00,112.48,112.43
8/10/22 20:00,122.21,117.69
8/11/22 20:00,119,121.57
8/14/22 20:00,121,124.26
8/15/22 20:00,124.73,124.96
8/16/22 20:00,123.45,122.81
8/17/22 20:00,123.01,122.67
8/18/22 20:00,121.25,120.14
8/21/22 20:00,117.7,115.94
8/22/22 20:00,115.98,114.86
8/23/22 20:00,114.67,116.41
8/24/22 20:00,117.02,117.46
8/25/22 20:00,117.47,114.07
8/28/22 20:00,112.54,113.53
8/29/22 20:00,114.28,112.43
8/30/22 20:00,112.87,112.08
8/31/22 20:00,111.79,112.53
9/1/22 20:00,113.05,111.2
9/5/22 20:00,111.77,110.09
9/6/22 20:00,109.87,112.69
9/7/22 20:00,111.07,112.33
9/8/22 20:00,113.27,115.18
9/11/22 20:00,116.14,116.39
9/12/22 20:00,113.05,111.76
9/13/22 20:00,111.85,112.5
9/14/22 20:00,112.39,110.77
9/15/22 20:00,109.21,108.25
9/18/22 20:00,107.53,109.17
9/19/22 20:00,108.28,107.57
9/20/22 20:00,107.39,104.49
9/21/22 20:00,104.21,102.16
9/22/22 20:00,100.62,99.5
9/25/22 20:00,98.95,98.12
9/26/22 20:00,99.53,95.85
9/27/22 20:00,95.79,99.4
9/28/22 20:00,98.53,97.45
9/29/22 20:00,96.5,94.33
10/2/22 20:00,95.73,97.13
10/3/22 20:00,98.68,101.44
10/4/22 20:00,100.04,100.8
10/5/22 20:00,100.43,100.04
10/6/22 20:00,98.51,97.16
10/9/22 20:00,97.59,95.16
10/10/22 20:00,94.81,93.1
10/11/22 20:00,93.16,93.41
10/12/22 20:00,91.57,96.64
10/13/22 20:00,97.47,94.45
10/16/22 20:00,96.38,97.33
10/17/22 20:00,99.87,98.48
10/18/22 20:00,100.44,98.99
10/19/22 20:00,98.23,98.59
10/20/22 20:00,98.35,102.04
10/23/22 20:00,102.12,101.72
10/24/22 20:00,102.16,104.36
10/25/22 20:00,103.53,104.63
10/26/22 20:00,105.805,104.44
10/27/22 20:00,104.08,105.95
10/30/22 20:00,105.66,106.54
10/31/22 20:00,107.7,106
11/1/22 20:00,105.45,101.82
11/2/22 20:00,100.2,99.25
11/3/22 20:00,101.15,99.58
11/6/22 19:00,100.88,100.43
11/7/22 19:00,100.74,99.9
11/8/22 19:00,90.55,86.75
11/9/22 19:00,89.75,90.46
11/10/22 19:00,91.58,95.01
11/13/22 19:00,95.85,94.28
11/14/22 19:00,96,95.51
11/15/22 19:00,95.22,93.95
11/16/22 19:00,92.12,91.45
11/17/22 19:00,92.86,91.8
11/20/22 19:00,100.12,97.58
11/21/22 19:00,97,96.21
11/22/22 19:00,96,98.88
11/24/22 19:00,98.81,98.87
11/27/22 19:00,98.21,95.69
11/28/22 19:00,96,94.69
11/29/22 19:00,94.95,97.87
11/30/22 19:00,97.87,98.59
12/1/22 19:00,97.46,99.43
12/4/22 19:00,98.24,95.93
12/5/22 19:00,95.73,92.29
12/6/22 19:00,92.66,92.15
12/7/22 19:00,92.5,92.55
12/8/22 19:00,92.37,93.38
12/11/22 19:00,93.73,94.66
12/12/22 19:00,96.49,94.7
12/13/22 19:00,94.54,94.15
12/14/22 19:00,92.47,90.49
12/15/22 19:00,90.19,90.08
12/18/22 19:00,89.44,85.78
12/19/22 19:00,86.08,87.02
12/20/22 19:00,87.19,86.92
12/21/22 19:00,86.03,86.67
12/22/22 19:00,86.06,88.01
12/26/22 19:00,87.42,86.37
12/27/22 19:00,86.08,84.17
12/28/22 19:00,85.25,87.18
12/29/22 19:00,85.73,86.88
