Date,Open,Close
1/2/22 19:00,164.51,168.21
1/3/22 19:00,169.72,173.61
1/4/22 19:00,174.71,171.76
1/5/22 19:00,172.54,172.9
1/6/22 19:00,172.49,174.38
1/9/22 19:00,176.21,173.74
1/10/22 19:00,174.54,175.38
1/11/22 19:00,176.23,174.47
1/12/22 19:00,174.92,173.29
1/13/22 19:00,168.71,168.4
1/17/22 19:00,167.91,166.17
1/18/22 19:00,166.73,161.39
1/19/22 19:00,161.12,160.92
1/20/22 19:00,159.95,158.74
1/23/22 19:00,155.82,158.93
1/24/22 19:00,166.14,173.11
1/25/22 19:00,176.95,175.32
1/26/22 19:00,176.7,171.9
1/27/22 19:00,171.76,177.06
1/30/22 19:00,175.91,179.82
1/31/22 19:00,179.92,183.54
2/1/22 19:00,182.51,184.16
2/2/22 19:00,184.8,184.04
2/3/22 19:00,184.91,185.85
2/6/22 19:00,185.63,187.87
2/7/22 19:00,188.08,194
2/8/22 19:00,194.3,196.4
2/9/22 19:00,196.36,195.51
2/10/22 19:00,195.43,191.81
2/13/22 19:00,192.26,192.35
2/14/22 19:00,194.65,197.98
2/15/22 19:00,197.5,198.38
2/16/22 19:00,195.63,195.71
2/17/22 19:00,194.92,194.88
2/21/22 19:00,195.18,192.44
2/22/22 19:00,194.35,188.95
2/23/22 19:00,180.47,188.35
2/24/22 19:00,189.66,193.71
2/27/22 19:00,189.63,194.54
2/28/22 19:00,194.67,178.06
3/1/22 19:00,179.79,180.31
3/2/22 19:00,182.11,179.89
3/3/22 19:00,176.62,172.95
3/6/22 19:00,170.13,159.13
3/7/22 19:00,160.52,160.05
3/8/22 19:00,168.02,168.65
3/9/22 19:00,165.59,169.6
3/10/22 19:00,171.75,167.9
3/13/22 20:00,171.33,172.79
3/14/22 20:00,173.59,176.04
3/15/22 20:00,179.18,180.61
3/16/22 20:00,180.18,186.97
3/17/22 20:00,188.69,190.72
3/20/22 20:00,190.77,189.09
3/21/22 20:00,190.5,191.33
3/22/22 20:00,188.83,186.02
3/23/22 20:00,186.61,188.89
