Date,Open,Close
1/2/22 19:00,389,395.33
1/3/22 19:00,402.23,407.48
1/4/22 19:00,409.8,398.63
1/5/22 19:00,401,396.93
1/6/22 19:00,397.67,397.51
1/9/22 19:00,401.32,399.17
1/10/22 19:00,400.25,403.05
1/11/22 19:00,403.24,390.31
1/12/22 19:00,394.05,390.8
1/13/22 19:00,382.13,380.94
1/17/22 19:00,360.04,354.4
1/18/22 19:00,358.34,347.32
1/19/22 19:00,348.9,348.1
1/20/22 19:00,345.54,343.91
1/23/22 19:00,337.32,343.39
1/24/22 19:00,337.86,341.55
1/25/22 19:00,346.6,342.68
1/26/22 19:00,345.67,341.03
1/27/22 19:00,337.73,347.01
1/30/22 19:00,344.6,354.68
1/31/22 19:00,356.13,364.06
2/1/22 19:00,363.5,363.06
2/2/22 19:00,362.82,358.88
2/3/22 19:00,362.17,367.6
2/6/22 19:00,365.49,368.15
2/7/22 19:00,371.08,370.1
2/8/22 19:00,373,374.53
2/9/22 19:00,371.71,370.57
2/10/22 19:00,368.55,363.06
2/13/22 19:00,363.06,360.24
2/14/22 19:00,364.09,363.94
2/15/22 19:00,361.35,360.05
2/16/22 19:00,358.78,349.06
2/17/22 19:00,345.57,346.04
2/21/22 19:00,342.46,344.27
2/22/22 19:00,347.57,341.19
2/23/22 19:00,328.57,340.19
2/24/22 19:00,340.19,350.12
2/27/22 19:00,340.25,341.29
2/28/22 19:00,337.4,328.2
3/1/22 19:00,331.6,336.38
3/2/22 19:00,338.87,333.42
3/3/22 19:00,327,329.67
3/6/22 19:00,326.82,321.89
3/7/22 19:00,322.5,321.37
3/8/22 19:00,331.68,333.59
3/9/22 19:00,327.63,329.9
3/10/22 19:00,334.37,327
3/13/22 20:00,329.21,324.98
3/14/22 20:00,327.07,329.16
3/15/22 20:00,335.07,340.76
3/16/22 20:00,337.37,343.27
3/17/22 20:00,338.87,345.38
3/20/22 20:00,345.26,339
3/21/22 20:00,342.2,343.01
3/22/22 20:00,340,335.61
3/23/22 20:00,336.44,336.23
3/24/22 20:00,337.43,337.49
3/27/22 20:00,338.15,335.3
3/28/22 20:00,342.47,339.66
3/29/22 20:00,339,335.59
3/30/22 20:00,336.13,330.1
3/31/22 20:00,333.93,330.22
4/3/22 20:00,330,328.21
4/4/22 20:00,327.36,323.96
4/5/22 20:00,320,316.26
4/6/22 20:00,315,314.15
4/7/22 20:00,313.58,321.39
4/10/22 20:00,320.61,320.76
4/11/22 20:00,321.68,319.78
4/12/22 20:00,315.8,321.97
4/13/22 20:00,328.47,321.64
4/17/22 20:00,320.65,329.88
4/18/22 20:00,330.47,335.95
4/19/22 20:00,338.1,341.06
4/20/22 20:00,344.33,334.3
4/21/22 20:00,332.31,319.77
4/24/22 20:00,316.38,321.42
4/25/22 20:00,317.95,313.12
4/26/22 20:00,312.14,313.23
4/27/22 20:00,317.12,318.41
4/28/22 20:00,317.25,305.49
5/1/22 20:00,305.81,310.42
5/2/22 20:00,311.52,314.66
5/3/22 20:00,315.83,324.11
5/4/22 20:00,320.5,313.07
5/5/22 20:00,312.28,312.96
5/8/22 20:00,308.92,308.89
5/9/22 20:00,311.72,305.06
5/10/22 20:00,305.06,301.55
5/11/22 20:00,300,299.41
5/12/22 20:00,303.63,306.99
5/15/22 20:00,305.95,303.44
5/16/22 20:00,309.87,312.97
5/17/22 20:00,309,306.73
5/18/22 20:00,303.82,308.2
5/19/22 20:00,311.26,306.8
5/22/22 20:00,312.72,316.61
5/23/22 20:00,315.35,313.95
5/24/22 20:00,311.25,314.9
5/25/22 20:00,318.3,323.63
5/26/22 20:00,326.75,328.58
5/30/22 20:00,324.01,326.85
5/31/22 20:00,327,321.85
6/1/22 20:00,320.59,324.25
6/2/22 20:00,320.88,318.68
6/5/22 20:00,323,320.51
6/6/22 20:00,318.28,321.51
6/7/22 20:00,318.34,314.68
6/8/22 20:00,313.56,304.22
6/9/22 20:00,296.99,287.02
6/12/22 20:00,279,283.32
6/13/22 20:00,284.33,282.54
6/14/22 20:00,287.16,290.07
6/15/22 20:00,282.68,284.98
6/16/22 20:00,282.13,279.79
6/20/22 20:00,287.77,284.81
6/21/22 20:00,282.29,284.54
6/22/22 20:00,283.76,286.17
6/23/22 20:00,291,302.75
6/26/22 20:00,303.06,300.78
6/27/22 20:00,305.9,299.49
6/28/22 20:00,303.37,303.28
6/29/22 20:00,296.58,297.02
6/30/22 20:00,295.27,299.23
7/4/22 20:00,293,297.2
7/5/22 20:00,296.27,293.76
7/6/22 20:00,297.66,298.6
7/7/22 20:00,300.5,296.47
7/10/22 20:00,293.2,293.18
7/11/22 20:00,289.71,292.53
7/12/22 20:00,290.51,290.15
7/13/22 20:00,284.24,281.59
7/14/22 20:00,286.5,293.87
7/17/22 20:00,305.76,301.26
7/18/22 20:00,303.59,318.05
7/19/22 20:00,317.28,321.45
7/20/22 20:00,320.51,326.54
7/21/22 20:00,327.11,323.93
7/24/22 20:00,325.97,324.12
7/25/22 20:00,321.77,318.55
7/26/22 20:00,320.29,324.54
7/27/22 20:00,325.3,329.11
7/28/22 20:00,329.5,333.39
7/31/22 20:00,331.73,332.08
