Date,Open,High,Low,Close,Volume
1/2/2018 16:00:00,175.35,177.82,174.42,177,2301141
1/3/2018 16:00:00,176.91,181.44,175.76,180.34,3083966
1/4/2018 16:00:00,180.63,180.86,178.75,179.58,2021054
1/5/2018 16:00:00,180.84,180.88,179.03,180.65,2211382
1/8/2018 16:00:00,180.48,181.25,178.43,180.6,2356166
1/9/2018 16:00:00,180.53,184.53,180.12,183.38,3031748
1/10/2018 16:00:00,182.66,183.7,180.37,182.86,2542692
1/11/2018 16:00:00,182.86,182.86,181.1,181.96,2101258
1/12/2018 16:00:00,182.34,185.61,181.75,185.04,3111445
1/16/2018 16:00:00,185.62,187.45,184.17,185.54,3374626
1/17/2018 16:00:00,187.7,189.3,185.9,188.01,4018235
1/18/2018 16:00:00,187.45,188.56,185.5,187.59,3084923
1/19/2018 16:00:00,188.36,189.72,187.6,189.28,3652314
1/22/2018 16:00:00,189.73,192.57,189.43,192.33,3579782
1/23/2018 16:00:00,193,196.03,191.6,191.99,3486666
1/24/2018 16:00:00,192.75,192.94,189.51,190.63,2765713
1/25/2018 16:00:00,191.4,191.8,188.9,190.08,2471001
1/26/2018 16:00:00,191.05,196.8,190.99,196.01,3920250
1/29/2018 16:00:00,196.21,201.23,195.65,198,4565702
1/30/2018 16:00:00,196.18,196.47,190.55,191.27,3990821
1/31/2018 16:00:00,191.64,192.27,184.65,186.05,4677703
2/1/2018 16:00:00,185,186.83,182.33,185.56,4078062
2/2/2018 16:00:00,183.46,192.6,183.01,187.01,7030078
2/5/2018 16:00:00,186.82,188.6,174.62,174.75,6922758
2/6/2018 16:00:00,177.99,180.28,172.04,176.65,7527691
2/7/2018 16:00:00,176.25,180.99,176,177.47,5715671
2/8/2018 16:00:00,177.93,180.42,173,173.12,6026757
2/9/2018 16:00:00,174.13,175.46,168.25,173.46,6093941
2/12/2018 16:00:00,174.3,176.67,173,174.87,4324797
2/13/2018 16:00:00,173.87,176.7,172.46,175.94,3834715
2/14/2018 16:00:00,174.08,180.31,174.06,179.52,5958665
2/15/2018 16:00:00,180,185,179.9,183.6,4493377
2/16/2018 16:00:00,183.8,186.12,182.68,183.55,4365816
2/20/2018 16:00:00,182.89,184.31,182.14,182.98,4078367
2/21/2018 16:00:00,183.19,185.5,182.4,182.43,4054587
2/22/2018 16:00:00,182.51,185.16,182.01,182.45,3868197
2/23/2018 16:00:00,183.63,186.79,182.77,186.67,4163363
2/26/2018 16:00:00,187.46,190.37,187.03,188.5,4943620
2/27/2018 16:00:00,188.83,190.1,185.55,185.79,5016122
2/28/2018 16:00:00,185.88,187.39,183.69,183.77,4543991
3/1/2018 16:00:00,184.21,185.57,180.38,183.29,11757819
3/2/2018 16:00:00,181.06,185.8,181.05,185.08,19115483
3/5/2018 16:00:00,185.05,190.69,185,190.13,15187803
3/6/2018 16:00:00,188.2,191.64,186.93,190.35,18446497
3/7/2018 16:00:00,189.73,190.22,186.41,187.53,7009925
3/8/2018 16:00:00,187.9,188.4,185.51,187.16,9192574
3/9/2018 16:00:00,188,191.38,186.32,191.1,5674128
3/12/2018 16:00:00,189.5,190.39,188.32,189.3,6972437
