Date,Open,High,Low,Close,Volume
1/2/2018 16:00:00,147.57,147.87,146.66,147.33,4202503
1/3/2018 16:00:00,150.29,152.64,149.32,151.38,9441567
1/4/2018 16:00:00,152.49,155.05,152.22,154.45,7556249
1/5/2018 16:00:00,155.16,155.6,153.88,155.2,5195764
1/8/2018 16:00:00,155.37,156.56,154.45,156.14,5237523
1/9/2018 16:00:00,156.55,157.15,155.75,156.48,4341810
1/10/2018 16:00:00,155.61,156.96,155.21,156.82,4174105
1/11/2018 16:00:00,157.41,157.54,155.98,156.84,3794453
1/12/2018 16:00:00,156.67,157.35,155.72,155.83,5031886
1/16/2018 16:00:00,157.7,157.88,156.03,156.5,7794195
1/17/2018 16:00:00,160.48,161.54,159.76,161.09,11710033
1/18/2018 16:00:00,162.38,163.46,160.61,161.54,14259345
1/19/2018 16:00:00,157.09,157.98,154.07,155.09,21172488
1/22/2018 16:00:00,154.27,156.63,153.89,155.31,8480795
1/23/2018 16:00:00,155.52,158.81,155.22,158.8,7466232
1/24/2018 16:00:00,159.27,161.16,157.43,157.96,5645003
1/25/2018 16:00:00,158.47,159.3,157.78,158.05,3302520
1/26/2018 16:00:00,158.67,159.91,158.36,159.84,3787913
1/29/2018 16:00:00,159.94,160.84,158.57,159.32,3516995
1/30/2018 16:00:00,158.76,159.29,155.84,156.28,4902341
1/31/2018 16:00:00,156.41,157.59,155.46,156.36,4072830
2/1/2018 16:00:00,155.87,156.77,154.64,155.12,4434242
2/2/2018 16:00:00,154.45,154.74,151.74,151.9,5251938
2/5/2018 16:00:00,150.81,151.39,143.27,145.69,8746599
2/6/2018 16:00:00,143.55,148.52,142.42,148.38,9867678
2/7/2018 16:00:00,147.26,148.38,146.41,146.95,6149207
2/8/2018 16:00:00,145.64,146.29,140.89,140.97,6779095
2/9/2018 16:00:00,141.94,143.79,137.92,142.81,7828290
2/12/2018 16:00:00,144.13,145.57,143.56,144.61,5881377
2/13/2018 16:00:00,144.13,144.4,142.93,143.99,4891010
2/14/2018 16:00:00,143.46,148.05,143.27,147.82,5479033
2/15/2018 16:00:00,148.53,149.83,146.81,149.02,5623581
2/16/2018 16:00:00,148.73,150.72,148.71,149.18,4282908
2/20/2018 16:00:00,148.81,148.97,146.97,148.2,4489604
2/21/2018 16:00:00,148.46,149.76,147,147.06,3728571
2/22/2018 16:00:00,147.57,148.09,145.94,146.31,4024627
2/23/2018 16:00:00,147.38,148.87,147.16,148.55,3256074
2/26/2018 16:00:00,148.82,151.76,148.54,151.47,3610292
2/27/2018 16:00:00,151.36,152.62,149.51,149.53,4237283
2/28/2018 16:00:00,150.44,151.05,148.81,148.84,3803512
3/1/2018 16:00:00,148.56,149.94,145.94,146.91,4039339
3/2/2018 16:00:00,145.94,147.82,145.07,147.56,3261141
3/5/2018 16:00:00,147.21,150.43,146.86,149.91,3670630
3/6/2018 16:00:00,150.23,150.81,148.2,148.74,3685736
3/7/2018 16:00:00,148.05,151.71,147.79,151.22,4607677
3/8/2018 16:00:00,151.87,152.42,148.12,149.21,6455612
3/9/2018 16:00:00,150.41,152.43,150.25,152.17,5022238
3/12/2018 16:00:00,152.48,153.8,151.75,153.07,5063497
3/13/2018 16:00:00,152.91,154.84,151.69,152.18,4185590
3/14/2018 16:00:00,152.99,153.48,150.67,151.03,3631825
3/15/2018 16:00:00,151.59,154.02,151.41,152.45,3870595
3/16/2018 16:00:00,152.88,154.72,152.48,153.07,9262656
3/19/2018 16:00:00,152.55,152.72,149.44,150.3,5481983
3/20/2018 16:00:00,150.46,150.85,148.33,149.2,4336738
3/21/2018 16:00:00,149.55,151.11,148.93,149.66,3482184
3/22/2018 16:00:00,148.05,148.29,145.18,145.27,4746349
3/23/2018 16:00:00,145.42,145.74,141.88,142.21,4440883
3/26/2018 16:00:00,144.43,146.77,143.54,146.49,4103904
3/27/2018 16:00:00,147.05,147.93,144.38,145.1,3883745
3/28/2018 16:00:00,145.25,146.96,145.08,145.68,3664826
3/29/2018 16:00:00,146.21,146.99,144.31,146.55,3419959
4/2/2018 16:00:00,146.46,146.5,141.77,143.34,5150435
4/3/2018 16:00:00,144.04,144.23,141.65,143.13,4135696
4/4/2018 16:00:00,141.26,147.54,140.84,147.21,4805261
4/5/2018 16:00:00,147.52,147.97,146.46,147.12,3185388
4/6/2018 16:00:00,146.58,147.05,142.84,143.82,3672919
4/9/2018 16:00:00,144.99,147.73,144.94,145.84,4413178
4/10/2018 16:00:00,148.08,149.58,147.81,148.42,3955952
4/11/2018 16:00:00,147.45,148.8,146.98,148.39,3306539
4/12/2018 16:00:00,149.72,151.85,149.65,150.98,5639444
4/13/2018 16:00:00,151.56,152.08,148.92,149.68,4057058
4/16/2018 16:00:00,150.91,152,150.6,150.81,4186755
4/17/2018 16:00:00,151.7,154.74,151.4,153.7,10207534
4/18/2018 16:00:00,145.32,145.79,141.61,142.12,20381695
4/19/2018 16:00:00,142.5,142.52,140.05,141.08,8086056
4/20/2018 16:00:00,141.27,141.34,138.03,138.4,8265643
4/23/2018 16:00:00,138.53,139.42,137.86,139.32,5315625
4/24/2018 16:00:00,139.94,140.7,138.05,139.03,4916476
4/25/2018 16:00:00,139.25,139.84,137.65,139.4,7326379
4/26/2018 16:00:00,140.03,140.75,139.64,140.14,4265812
4/27/2018 16:00:00,140.26,140.65,139.13,139.91,3205482
4/30/2018 16:00:00,140.28,140.77,138.46,138.46,4415533
5/1/2018 16:00:00,138.16,138.52,137.04,138.5,4433393
5/2/2018 16:00:00,137.98,138.33,135.7,136.06,5194917
5/3/2018 16:00:00,135.76,135.85,133.63,135.62,5018592
5/4/2018 16:00:00,134.77,137.88,133.99,137.46,4402170
5/7/2018 16:00:00,137.54,137.85,136.24,136.8,3657009
5/8/2018 16:00:00,136.59,137.07,135.69,136.59,5369119
5/9/2018 16:00:00,135.54,136.61,134.95,136.22,4195953
5/10/2018 16:00:00,136.73,137.86,136.6,137.77,3726608
5/11/2018 16:00:00,137.65,138.36,137.14,137.68,3073167
5/14/2018 16:00:00,137.99,138.61,137.68,137.83,3216062
5/15/2018 16:00:00,137.07,137.53,136.51,137.3,4089397
5/16/2018 16:00:00,137.26,138.53,136.85,138.15,3168659
5/17/2018 16:00:00,138.02,138.68,137.32,138.02,3147659
5/18/2018 16:00:00,138.02,138.68,137.32,138.02,1818
5/21/2018 16:00:00,138.45,139.49,138.19,138.97,2894698
5/22/2018 16:00:00,139,139.65,138.5,138.58,2284020
5/23/2018 16:00:00,137.88,138.21,137.05,138.18,3459747
5/24/2018 16:00:00,137.92,138,136.54,137.61,3398701
5/25/2018 16:00:00,137.45,138.09,137.03,137.2,4914294
5/29/2018 16:00:00,136.14,136.48,133.92,134.89,4537638
5/30/2018 16:00:00,135.54,136.68,135.46,136.23,5118530
5/31/2018 16:00:00,136.41,136.41,134.73,134.97,6830256
6/1/2018 16:00:00,136.04,136.44,135.27,135.59,3857530
6/4/2018 16:00:00,135.92,136.75,135.81,136.63,3035257
6/5/2018 16:00:00,136.64,137.62,136.63,137.26,2836017
6/6/2018 16:00:00,137.87,138.23,137.1,138.22,3220139
6/7/2018 16:00:00,138.5,140.12,138.43,138.84,4316484
6/8/2018 16:00:00,138.5,139.86,137.9,139.59,5210468
6/11/2018 16:00:00,140.05,140.8,139.59,140.01,3259986
6/12/2018 16:00:00,140.5,140.91,140.05,140.28,2640515
6/13/2018 16:00:00,140.21,140.86,139.64,139.79,2968180
6/14/2018 16:00:00,140.07,140.39,138.58,138.69,3326343
6/15/2018 16:00:00,138.4,138.95,137.26,138.87,9116048
6/18/2018 16:00:00,137.72,138.04,136.72,138,4286406
6/19/2018 16:00:00,136.7,137.75,136.54,137.45,3487015
6/20/2018 16:00:00,137.75,138.04,136.02,136.24,3329917
6/21/2018 16:00:00,136.2,136.72,134.52,134.92,3887650
6/22/2018 16:00:00,135.29,135.45,134.47,134.95,6013678
6/25/2018 16:00:00,134.11,134.11,132.08,132.57,8937085
6/26/2018 16:00:00,133.11,133.58,132.13,132.84,4139455
6/27/2018 16:00:00,132.87,133.51,131.29,131.32,4101828
6/28/2018 16:00:00,131.91,134.24,131.76,133.76,4523666
6/29/2018 16:00:00,134.03,135.02,133.35,133.44,3753684
7/2/2018 16:00:00,132.08,133.93,132,133.59,3405642
7/3/2018 13:00:00,134.34,134.62,133.12,133.31,1963232
7/5/2018 16:00:00,134.18,135.09,133.66,135.09,3744730
7/6/2018 16:00:00,135.18,136.53,134.84,136.09,2910426
7/9/2018 16:00:00,136.2,138.23,136.08,137.92,3904652
7/10/2018 16:00:00,138.03,139.06,137.79,138.22,3776991
7/11/2018 16:00:00,137.54,139.64,137.54,138.44,3526565
7/12/2018 16:00:00,139.31,140.25,139.21,139.88,3119505
7/13/2018 16:00:00,139.88,140.39,139.26,139.36,3067638
7/16/2018 16:00:00,139.14,139.25,137.74,138.94,3468817
7/17/2018 16:00:00,138.26,138.5,136.91,137.06,5096741
7/18/2018 16:00:00,137.08,138.31,136.34,138.04,6935288
7/19/2018 16:00:00,141.22,143.79,140.65,142.55,14655804
7/20/2018 16:00:00,141.92,142.19,139.7,139.79,6415972
7/23/2018 16:00:00,139.79,140.12,138.51,139.17,3897892
7/24/2018 16:00:00,140.12,140.45,139.38,139.82,3891625
7/25/2018 16:00:00,139.46,140.07,138.98,140.05,3623182
7/26/2018 16:00:00,140.82,142.58,140.06,140.13,4778022
7/27/2018 16:00:00,140.3,140.54,138.17,138.64,3749642
7/30/2018 16:00:00,138.31,139.68,138.2,138.97,3608283
7/31/2018 16:00:00,139.21,139.26,137.7,138.43,5474478
8/1/2018 16:00:00,138.27,138.68,136.91,137.07,3388386
8/2/2018 16:00:00,136.45,136.93,135.95,136.55,3841447
8/3/2018 16:00:00,136.82,141.29,136.59,141.08,8053567
8/6/2018 16:00:00,140.36,140.6,139.04,139.48,3913743
8/7/2018 16:00:00,140.07,141.02,139.79,140.42,3508758
8/8/2018 16:00:00,140.72,140.82,139.68,140.3,3581746
8/9/2018 16:00:00,139.01,139.4,138.24,138.28,3093504
8/10/2018 16:00:00,138.02,138.57,137.43,138,3003158
8/13/2018 16:00:00,137.69,137.83,136.14,136.31,2858842
8/14/2018 16:00:00,136.59,137.37,136.52,136.93,2860041
8/15/2018 16:00:00,136.16,137.54,135.63,137.46,4241496
8/16/2018 16:00:00,137.9,139.15,137.9,138.82,5250878
8/17/2018 16:00:00,138.3,139.83,138.2,139.51,2678820
8/20/2018 16:00:00,139.81,140.56,139.6,139.94,2499654
8/21/2018 16:00:00,140.41,140.52,139.35,139.43,3106876
8/22/2018 16:00:00,139.46,139.61,138.68,138.73,2388961
8/23/2018 16:00:00,138.54,139,138.26,138.85,2220603
8/24/2018 16:00:00,138.94,139.54,138.37,139.49,2776813
8/27/2018 16:00:00,140.35,141,139.95,140.11,3491565
8/28/2018 16:00:00,140.36,140.4,139.64,140.02,2455328
8/29/2018 16:00:00,140.28,141.3,140.03,140.92,3153845
8/30/2018 16:00:00,140.44,140.7,138.74,139.39,3340369
8/31/2018 16:00:00,139.19,140.2,139.01,139.91,3488476
9/4/2018 16:00:00,139.43,139.64,138.32,139.15,3326153
9/5/2018 16:00:00,138.68,140.17,138.55,140.08,3126540
9/6/2018 16:00:00,140.29,141.04,139.01,139.83,4248831
9/7/2018 16:00:00,139.4,139.93,138.61,138.93,4693127
9/10/2018 16:00:00,140.03,140.7,139.03,139.12,3618292
9/11/2018 16:00:00,139.45,140.4,138.74,139.92,3374774
9/12/2018 16:00:00,139.81,141.35,139.48,140,4506679
9/13/2018 16:00:00,140.74,142.32,140.52,142.27,5346540
9/14/2018 16:00:00,142.18,142.61,141.15,141.68,3452144
9/17/2018 16:00:00,141.78,142.39,141.14,141.31,3551882
9/18/2018 16:00:00,141.14,142.31,140.86,141.9,3629596
9/19/2018 16:00:00,141.97,143.24,141.58,142.38,4246382
9/20/2018 16:00:00,142.87,144.59,142.74,144.37,5952223
9/21/2018 16:00:00,144.69,145.76,143.98,144.56,19947878
9/24/2018 16:00:00,144.33,144.42,142.76,143.3,4264984
9/25/2018 16:00:00,143.19,143.67,141.71,142.23,4397457
9/26/2018 16:00:00,145.57,146.47,144.55,144.81,7401862
9/27/2018 16:00:00,145.19,145.56,144.38,144.71,3477643
9/28/2018 16:00:00,144.38,144.83,144.03,144.43,3305798
10/1/2018 16:00:00,144.91,146.54,144.91,146.14,3757419
10/2/2018 16:00:00,146.13,146.94,145.66,146.86,3030125
10/3/2018 16:00:00,147.1,147.44,145.95,146.35,3315298
10/4/2018 16:00:00,144.89,145.95,143.62,144.53,4238143
10/5/2018 16:00:00,144.13,144.98,141.24,142.35,4602252
10/8/2018 16:00:00,141.84,142.39,140.58,141.74,3239347
10/9/2018 16:00:00,141.44,141.71,140.34,140.64,3642496
10/10/2018 16:00:00,140.89,141.07,136.11,136.29,5547697
10/11/2018 16:00:00,136.23,137.73,132.56,132.79,8710491
10/12/2018 16:00:00,134.79,135.19,132.84,134.53,6563403
10/15/2018 16:00:00,134.09,135.88,133.86,134.8,4965533
10/16/2018 16:00:00,136.52,138.93,135.23,138.61,8695489
10/17/2018 16:00:00,129.8,131,127.44,128.04,19463962
10/18/2018 16:00:00,126.78,127.42,124.21,124.7,10011678
10/19/2018 16:00:00,124.79,125.98,122.22,123.31,7791636
10/22/2018 16:00:00,123.77,124.59,122.64,124.19,5719518
10/23/2018 16:00:00,123.24,125.99,122.65,125.33,6463580
10/24/2018 16:00:00,125.29,125.79,121.31,121.51,5710320
10/25/2018 16:00:00,121.54,122.06,119.53,120.78,10304327
10/26/2018 16:00:00,119.6,120.14,118.16,119.19,8767029
10/29/2018 16:00:00,113.99,118.39,113,114.28,20450448
10/30/2018 16:00:00,115.08,116.05,109.99,110.23,21458594
10/31/2018 16:00:00,111.27,111.28,108.97,110.25,21644978
11/1/2018 16:00:00,110.32,111.75,109.95,111.59,13626730
11/2/2018 16:00:00,112.24,112.47,109.4,110.48,10592681
11/5/2018 16:00:00,110.89,115.36,110.8,114.68,9144598
11/6/2018 16:00:00,115.29,118.26,114.92,117.6,9597392
11/7/2018 16:00:00,118.24,119.45,116.85,119.24,12382666
11/8/2018 16:00:00,117.16,118.83,117.13,117.85,10396439
11/9/2018 16:00:00,118.07,118.98,116.49,118,6961902
11/12/2018 16:00:00,117.96,118.03,115.24,115.48,5379113
11/13/2018 16:00:00,115.76,116.77,114.52,115.42,4084385
11/14/2018 16:00:00,115.68,116.46,114.4,114.81,4762275
11/15/2018 16:00:00,114.29,116,114.15,116,5207973
11/16/2018 16:00:00,115.47,116.39,115.14,116.12,4076315
11/19/2018 16:00:00,116.18,116.7,114.4,114.92,4131238
11/20/2018 16:00:00,113.18,114.13,111.46,111.95,6233777
