Date,Open,High,Low,Close,Volume
1/2/2018 16:00:00,190.21,190.72,188.01,188.03,4684674
1/3/2018 16:00:00,188,189.36,187.82,189.01,4530468
1/4/2018 16:00:00,189.87,190.87,188.47,190.51,4047365
1/5/2018 16:00:00,190.93,192.54,190.51,192.5,4224807
1/8/2018 16:00:00,191.72,193.72,191.6,192.04,3508451
1/9/2018 16:00:00,192.7,193.47,191.64,193.1,3012324
1/10/2018 16:00:00,192.76,193.22,191.65,191.8,3119520
1/11/2018 16:00:00,191.68,194.73,191.4,194.68,3899237
1/12/2018 16:00:00,195.5,199.42,194.82,196.42,6748410
1/16/2018 16:00:00,197.86,198.95,195.7,196.31,5692715
1/17/2018 16:00:00,197.5,199.82,196.84,199.82,3996052
1/18/2018 16:00:00,199.78,200.24,197.66,198.33,4474606
1/19/2018 16:00:00,199.81,201.33,199.13,201.33,5809640
1/22/2018 16:00:00,201.6,204.47,201.51,204.46,4857697
1/23/2018 16:00:00,204.89,206.35,204.15,204.9,3621745
1/24/2018 16:00:00,205.2,207.1,204.55,206.22,4370661
1/25/2018 16:00:00,206.8,206.83,203.84,205.37,3537694
1/26/2018 16:00:00,205.6,207.31,204.44,207.23,3778050
1/29/2018 16:00:00,207.23,207.61,204.71,204.92,3632937
1/30/2018 16:00:00,201.47,203.15,191.57,201.81,5979620
1/31/2018 16:00:00,203.22,205.08,200.23,200.9,4547323
2/1/2018 16:00:00,199.34,202.25,198.28,199.9,3553795
2/2/2018 16:00:00,199.25,199.3,193.44,193.97,6178952
2/5/2018 16:00:00,190.07,194.3,180.38,183.11,10618526
2/6/2018 16:00:00,178.62,191.96,175.42,191.04,11682716
2/7/2018 16:00:00,190.73,194.52,189.72,191.29,6016847
2/8/2018 16:00:00,191.14,191.14,180.93,181.22,7241823
2/9/2018 16:00:00,183.25,186,175.79,184.12,9059239
2/12/2018 16:00:00,186.55,187.01,183.41,184.06,6783710
2/13/2018 16:00:00,183.23,183.99,180.89,183.72,4273771
2/14/2018 16:00:00,181.88,185.06,181.05,184.69,6767034
2/15/2018 16:00:00,186.74,187.19,183.26,185.27,5113323
2/16/2018 16:00:00,185.06,187.99,184.86,186.97,7619162
2/20/2018 16:00:00,189.9,191.44,186.31,186.71,8922129
2/21/2018 16:00:00,187.21,187.98,182.86,183.06,7527186
2/22/2018 16:00:00,183.72,186.22,182.91,185.47,5653924
2/23/2018 16:00:00,186.2,188.41,185.62,188.35,4315388
2/26/2018 16:00:00,189.17,189.79,187.86,188.46,4647963
2/27/2018 16:00:00,188.87,189.25,184.96,184.98,4618805
2/28/2018 16:00:00,184.41,186.65,182.27,182.27,6419903
3/1/2018 16:00:00,182.75,184.4,178.25,179.64,6123863
3/2/2018 16:00:00,177.72,179.19,176.34,178.46,5671038
3/5/2018 16:00:00,177.86,182.26,177.7,181.74,5748553
3/6/2018 16:00:00,182.75,183,179.51,181.64,5306777
3/7/2018 16:00:00,178.82,180,176.82,178.58,4799246
3/8/2018 16:00:00,179.44,179.98,176.73,177.94,4750745
3/9/2018 16:00:00,179,182.24,177.92,182.16,4477217
3/12/2018 16:00:00,182.43,183.06,179.55,179.71,4993318
3/13/2018 16:00:00,179.59,180.95,177.86,178.35,6128147
3/14/2018 16:00:00,179.1,179.66,175.89,177.41,4531510
3/15/2018 16:00:00,177.69,179.86,176.72,178.07,3936650
3/16/2018 16:00:00,178.43,180.4,177.97,178.96,8410919
3/19/2018 16:00:00,178.65,179.32,176,177.1,4744511
3/20/2018 16:00:00,177.64,178.89,177.16,178.16,4148338
3/21/2018 16:00:00,178.35,180.14,177.68,178.02,3494433
3/22/2018 16:00:00,177.42,178.56,175.08,175.29,5255092
3/23/2018 16:00:00,176.24,177.56,171.56,171.8,6021266
3/26/2018 16:00:00,174.11,176.8,173.52,176.38,7323601
3/27/2018 16:00:00,177.38,178.73,173.6,174.68,4713911
3/28/2018 16:00:00,175.24,177.53,173.92,174.76,4318636
3/29/2018 16:00:00,175.7,178.64,175.5,178.24,4423526
4/2/2018 16:00:00,177.15,177.69,170.42,172.9,7229319
4/3/2018 16:00:00,172.78,174.94,172.43,173.76,5283287
4/4/2018 16:00:00,170.8,177.84,170.42,177.44,4757299
4/5/2018 16:00:00,178,180.04,177.31,179.13,3799927
4/6/2018 16:00:00,177.98,178.52,173.35,174.45,5236946
