Date,Open,High,Low,Close,Volume
1/2/2018 16:00:00,114.57,115.08,113.95,114.51,6080894
1/3/2018 16:00:00,114.95,115.79,114.66,115.65,6946106
1/4/2018 16:00:00,116.25,117.36,116.03,116.08,7805278
1/5/2018 16:00:00,116.99,119,116.42,118.86,8590495
1/8/2018 16:00:00,118.61,120.48,118.07,119.34,6660722
1/9/2018 16:00:00,119.97,119.97,118.66,119.11,6562409
1/10/2018 16:00:00,118.69,119.05,117.46,118.98,7490349
1/11/2018 16:00:00,118.8,119.98,118.68,119.84,5982149
1/12/2018 16:00:00,120.12,120.35,119.71,120.09,5585787
1/16/2018 16:00:00,121.18,121.94,119.91,120.39,8803789
1/17/2018 16:00:00,121.2,122.16,120.73,121.98,7991512
1/18/2018 16:00:00,122.52,123.2,122.03,123.11,8660985
1/19/2018 16:00:00,123.05,123.65,121.92,122.7,8250687
1/22/2018 16:00:00,122.87,124.33,122.4,124.33,9355047
1/23/2018 16:00:00,124.6,125.51,124.21,124.65,5683320
1/24/2018 16:00:00,125.05,125.45,123.71,124.55,6425224
1/25/2018 16:00:00,125,125.47,124.63,125.22,7166403
1/26/2018 16:00:00,125.77,126.38,124.76,126.32,5604949
1/29/2018 16:00:00,126.74,126.88,124.69,124.84,6257887
1/30/2018 16:00:00,123.82,124.29,122.84,123.55,8154371
1/31/2018 16:00:00,123.78,124.48,123.04,124.23,7338184
2/1/2018 16:00:00,124.74,126.26,124.1,125.72,11169657
2/2/2018 16:00:00,123.72,123.72,120.7,120.91,13937710
2/5/2018 16:00:00,118.7,121.13,115.01,116.27,16623914
2/6/2018 16:00:00,115.2,120.3,113.25,119.97,19053339
2/7/2018 16:00:00,120.09,122.46,119.21,119.65,9293996
2/8/2018 16:00:00,119.53,119.82,113.54,113.86,12673416
2/9/2018 16:00:00,114.55,117.21,111.02,116.32,17695515
2/12/2018 16:00:00,117.79,118.84,116.88,118.47,11526322
2/13/2018 16:00:00,117.85,118.8,117.13,118.35,7803914
2/14/2018 16:00:00,117.62,120.95,117.5,120.83,9206447
2/15/2018 16:00:00,121.7,122.31,119.97,122.28,6921256
2/16/2018 16:00:00,121.63,122.99,121.57,121.85,6371435
2/20/2018 16:00:00,121.35,123.05,121.02,122.01,6182797
2/21/2018 16:00:00,122.05,122.83,120.41,120.43,7676065
2/22/2018 16:00:00,120.67,121.38,119.62,120.38,4993959
2/23/2018 16:00:00,121.57,122.96,121.22,122.93,5036876
2/26/2018 16:00:00,123.58,124.6,123.32,124.59,6270475
2/27/2018 16:00:00,124.7,125.3,123.35,123.37,7287215
2/28/2018 16:00:00,123.65,124.98,122.88,122.94,6780867
3/1/2018 16:00:00,123.26,124,119.62,120.4,8819616
3/2/2018 16:00:00,119.09,120.98,117.86,120.77,7581920
3/5/2018 16:00:00,120.45,122.31,119.44,121.88,5810235
3/6/2018 16:00:00,122.83,123.24,120.67,121.06,7464417
3/7/2018 16:00:00,120.03,122.24,119.7,121.85,7254084
3/8/2018 16:00:00,121.96,122.82,121.17,122.22,6948887
3/9/2018 16:00:00,123.25,124.79,122.87,124.51,6397723
3/12/2018 16:00:00,124.75,124.98,123.48,124.24,8635974
3/13/2018 16:00:00,124.25,125,122.9,123.2,9479456
3/14/2018 16:00:00,124.04,124.04,121.9,122.58,7854962
3/15/2018 16:00:00,123.13,124.42,122.7,123.41,5861935
3/16/2018 16:00:00,123.85,125.05,123.33,124.53,9447131
3/19/2018 16:00:00,123.94,124.31,122.28,123.21,17387751
3/20/2018 16:00:00,123.38,125.17,123.3,124.91,7779656
3/21/2018 16:00:00,124.9,125.44,123.07,123.22,7359545
3/22/2018 16:00:00,122.2,122.68,119.7,119.99,10501470
3/23/2018 16:00:00,119.89,120.73,116.76,117,10024268
3/26/2018 16:00:00,119.09,120.74,117.8,120.64,8735438
3/27/2018 16:00:00,121.52,121.6,116.74,117.4,9008647
3/28/2018 16:00:00,116.93,118.07,116.03,116.99,9420430
3/29/2018 16:00:00,117.68,120.59,117.04,119.62,12918073
4/2/2018 16:00:00,119.27,119.83,116.76,118.39,9877103
4/3/2018 16:00:00,118.89,119.99,117.49,119.2,7084805
4/4/2018 16:00:00,116.9,120.12,116.71,119.81,8425714
4/5/2018 16:00:00,121,122.01,120.37,121.19,6815997
4/6/2018 16:00:00,120.18,120.56,117.12,117.7,8383796
4/9/2018 16:00:00,118.63,120.67,118.63,118.79,7024815
4/10/2018 16:00:00,120.56,121.16,119.64,120.72,9006074
4/11/2018 16:00:00,119.99,121.66,119.62,119.78,5874943
4/12/2018 16:00:00,120.4,121.98,120.39,121.07,5666005
4/13/2018 16:00:00,121.73,122.47,120.65,120.75,9174257
4/16/2018 16:00:00,122.11,122.87,121.51,121.88,6903235
4/17/2018 16:00:00,122.91,124.26,122.52,123.8,5979617
4/18/2018 16:00:00,124.06,124.87,123.38,124.48,5171047
4/19/2018 16:00:00,124.31,124.72,123.15,123.96,7294128
4/20/2018 16:00:00,124.06,124.82,123.31,124.2,7479439
4/23/2018 16:00:00,124.3,124.97,123.9,124.46,8004330
4/24/2018 16:00:00,124.87,125.04,120.55,121.27,9434388
4/25/2018 16:00:00,121.14,121.35,119.37,121.21,8001229
4/26/2018 16:00:00,125.14,127.59,123.78,127.08,14345791
4/27/2018 16:00:00,126.44,127.06,125.39,126.01,6842673
4/30/2018 16:00:00,126.74,127.9,126.66,126.88,8449212
5/1/2018 16:00:00,126.86,127.57,125.51,127.51,6407333
5/2/2018 16:00:00,127.88,128.1,126,126.38,8515290
5/3/2018 16:00:00,125.81,127.46,125.32,127.18,6778649
5/4/2018 16:00:00,126.33,128.36,126.07,128.16,5798380
5/7/2018 16:00:00,128.4,129.52,128.25,129.26,5737264
